Operator Name,Operator ID,Operator Type,State,Total Main Miles,Main Mileage Average Age,Main Miles over 50 Years Old,Main Miles Built in Unknown Decade,Pre-1940,1940-49,1950-59,1960-69,1970-79,1980-89,1990-99,2000-09,2010-19,2020-29
FORAKER GAS CO,5350,Privately Owned,OH,60.2,38.0,19,0.0,0.0,0.0,0.0,18.75,6.25,18.75,9.0,5.0,2.2,0.25
"FOLEY UTILITY BOARD, CITY OF (RIVIERA UTIL)",5340,Municipal Owned,AL,455.0,32.0,126,0.0,0.0,0.0,96.0,26.0,30.0,25.0,82.0,124.0,65.0,7.0
FLORIDA PUBLIC UTILITIES CO,5330,Investor Owned,FL,64.401,33.0,5,0.0,0.0,0.0,0.0,0.0,38.135,0.0,0.43,23.499,2.337,0.0
FLORIDA PUBLIC UTILITIES CO,5330,Investor Owned,FL,2080.419,26.0,363,3.231,0.0,20.41,21.481,269.305,212.494,243.034,295.077,431.158,511.605,72.624
"FLORENCE GAS DEPT, CITY OF",5300,Municipal Owned,AL,563.741,38.0,174,0.0,0.0,0.0,111.164,54.68,60.161,62.425,215.57,32.041,24.31,3.39
"FLORALA UTILITY BOARD, CITY OF",5290,Municipal Owned,FL,16.5,51.0,15,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,1.5,0.0
"FLORALA UTILITY BOARD, CITY OF",5290,Municipal Owned,AL,17.0,51.0,15,0.0,0.0,0.0,0.0,15.0,0.0,0.0,1.5,0.0,0.5,0.0
"FLORA MUNICIPAL GAS UTILITY, CITY OF",5280,Municipal Owned,IL,51.055,37.0,11,0.0,0.0,0.0,4.0,7.659,0.0,27.605,4.924,4.0,2.787,0.08
FLEMINGSBURG UTILITIES SYSTEM,5230,Municipal Owned,KY,76.0,40.0,6,0.0,0.0,0.0,0.0,0.0,43.0,29.0,0.0,0.0,4.0,0.0
FLAT ROCK GAS DEPT,5220,Municipal Owned,IL,13.899,34.0,0,0.0,0.0,0.0,0.0,0.0,0.0,13.44,0.0,0.0,0.426,0.033
FITZGERALD WATER LIGHT & BOND COMMISSION,5210,Municipal Owned,GA,54.852,16.0,0,48.506,0.0,0.0,0.0,0.0,0.0,0.0,2.66,1.46,2.183,0.043
FITCHBURG GAS & ELECTRIC LIGHT CO,5200,Investor Owned,MA,273.05,39.0,84,12.92,27.74,3.3,11.1,62.82,25.52,15.04,18.91,45.61,44.84,5.25
"FINDLAY GAS UTILITIES, VILLAGE OF",5170,Municipal Owned,IL,24.0,42.0,11,0.0,0.0,0.0,0.0,11.0,0.0,6.0,7.0,0.0,0.0,0.0
FILLMORE GAS CO INC,5160,Privately Owned,NY,74.0,26.0,0,41.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,1.0,5.0,0.0
FAYETTEVILLE PUBLIC UTILITIES GAS DEPT.,5110,Municipal Owned,TN,300.392,25.0,21,0.0,0.0,0.327,1.025,19.506,2.0,78.359,68.768,93.942,35.794,0.671
"FAYETTE GAS BOARD, CITY OF",5090,Municipal Owned,AL,159.5,37.0,44,0.0,0.0,0.0,22.0,15.0,50.0,18.0,18.0,15.0,14.5,7.0
FALLS CITY UTILITIES,5057,Municipal Owned,NE,36.49,43.0,22,0.0,1.26,2.79,9.53,7.1,0.0,0.0,4.99,3.15,6.85,0.82
FALFURRIAS UTILITY BOARD,5055,Municipal Owned,TX,39.87,45.0,22,0.0,0.0,4.685,6.105,5.94,6.0,5.53,7.775,0.315,3.67,0.0
"FAIRHOPE GAS SYSTEM, CITY OF",5040,Municipal Owned,AL,579.0,34.0,98,0.0,0.0,0.0,45.0,25.0,192.0,49.0,134.0,70.0,58.0,6.0
FAIRFIELD MUNICIPAL GAS UTILITY,5030,Municipal Owned,IL,58.05,48.0,17,26.0,0.0,0.0,11.0,6.0,3.0,5.0,5.0,2.0,0.0,0.05
FAIRFAX PUBLIC WORKS AUTHORITY,5020,Municipal Owned,OK,17.25,46.0,2,0.0,0.0,0.0,0.0,0.0,17.25,0.0,0.0,0.0,0.0,0.0
"EVANGELINE GAS CO, INC",4600,Investor Owned,LA,273.0,0.0,0,273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"EUNICE GAS DEPT, CITY OF",4590,Municipal Owned,LA,104.36,34.0,0,89.1,0.0,0.0,0.0,0.0,0.0,14.5,0.0,0.75,0.01,0.0
ETOWAH UTILITIES,4567,Municipal Owned,TN,110.0,32.0,27,0.0,0.0,0.0,10.0,17.0,3.0,13.0,32.0,29.0,6.0,0.0
ESKRIDGE GAS SYSTEM,4540,Municipal Owned,KS,55.0,31.0,22,0.0,0.0,0.0,0.0,22.0,0.0,0.0,5.0,22.0,6.0,0.0
"EQUALITY, VILLAGE OF",4507,Municipal Owned,IL,10.0,41.0,1,0.0,0.0,0.0,0.0,0.0,7.0,1.0,2.0,0.0,0.0,0.0
"ENUMCLAW GAS DEPT, CITY OF",4500,Municipal Owned,WA,114.9,32.0,30,0.0,0.0,0.0,25.7,4.3,4.6,12.7,26.7,18.2,20.3,1.9
CENTERPOINT ENERGY RESOURCES CORPORATION,4499,Investor Owned,TX,33638.637,39.0,7837,166.519,4197.39,1136.945,2543.622,2555.513,3098.277,3111.935,4478.588,6776.202,5343.253,230.39
CENTERPOINT ENERGY RESOURCES CORPORATION,4499,Investor Owned,MS,4163.885,37.0,1382,905.777,9.759,189.669,414.752,534.491,356.405,259.96,474.605,623.849,379.837,14.784
CENTERPOINT ENERGY RESOURCES CORPORATION,4499,Investor Owned,LA,3519.162,46.0,1623,787.875,101.441,289.867,489.159,513.628,273.066,283.906,257.069,278.871,237.135,7.146
"ENGLEWOOD GAS DEPT, TOWN OF",4480,Municipal Owned,TN,10.71,47.0,8,0.0,0.0,0.0,0.0,8.313,0.0,0.0,1.71,0.0,0.0,0.687
"PENSACOLA, ENERGY SERVICES OF",4475,Municipal Owned,FL,1747.08,31.0,441,80.26,0.0,11.85,199.0,201.9,110.6,195.7,274.4,336.5,308.5,28.37
ATMOS ENERGY CORPORATION - WEST TEXAS,4473,Investor Owned,TX,7911.0,46.0,4163,0.0,474.28,293.26,2235.3,1228.19,758.26,526.86,627.21,463.19,1200.43,104.02
"ENFIELD GAS DEPT, VILLAGE OF",4470,Municipal Owned,IL,15.0,44.0,1,0.0,0.0,0.0,0.0,0.0,13.0,2.0,0.0,0.0,0.0,0.0
EMMETSBURG MUNICIPAL UTILITIES,4440,Municipal Owned,IA,51.0,47.0,25,6.0,0.0,0.0,13.0,12.0,5.0,1.0,10.0,4.0,0.0,0.0
"ELLENSBURG GAS DEPT, CITY OF",4400,Municipal Owned,WA,135.097,33.0,40,0.0,0.0,0.0,34.0,6.0,4.0,6.0,30.0,40.57,12.553,1.974
ELKTON GAS,4376,Investor Owned,MD,105.799,30.0,18,6.788,0.0,0.0,0.204,16.867,8.128,7.805,36.411,23.476,5.956,0.164
ELKTON GAS,4376,Privately Owned,DE,0.179,51.0,0,0.0,0.0,0.0,0.113,0.0,0.0,0.0,0.066,0.0,0.0,0.0
ELK RIVER PUBLIC UTIL DIST,4370,Cooperative,TN,781.9,20.0,4,240.39,0.0,0.0,0.588,3.882,2.281,39.27,255.125,153.926,82.612,3.828
ELIZABETHTOWN NATURAL GAS,4360,Municipal Owned,KY,271.41,41.0,114,0.0,0.0,0.0,34.0,75.0,37.0,38.0,52.0,17.0,16.0,2.0
ELIZABETHTOWN GAS CO,4350,Investor Owned,PA,3.4,62.0,3,0.0,0.0,0.0,3.1,0.0,0.0,0.0,0.2,0.1,0.0,0.0
ELIZABETHTOWN GAS CO,4350,Investor Owned,NJ,1.07,53.0,0,0.0,0.0,0.0,0.0,0.85,0.22,0.0,0.0,0.0,0.0,0.0
ELIZABETHTOWN GAS CO,4350,Investor Owned,NJ,3274.93,31.0,562,220.73,132.68,19.04,104.99,392.25,184.21,483.75,608.39,436.83,585.76,106.2
"ELIZABETH, TOWN OF",4341,Municipal Owned,LA,62.7,43.0,47,0.0,0.0,23.2,0.0,1.0,0.0,18.1,5.3,3.4,11.7,0.0
ELBERTON NATURAL GAS SYSTEM,4310,Municipal Owned,GA,213.5,21.0,2,63.0,0.0,0.0,0.0,0.0,18.6,25.9,25.0,34.1,35.65,11.25
ELDORADO MUNICIPAL SYSTEM,4272,Municipal Owned,TX,24.0,32.0,0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,4.0,0.0,0.0
EDMONTON GAS CO,4260,Municipal Owned,KY,101.0,33.0,13,27.0,0.0,0.0,12.0,1.0,0.0,19.0,32.0,5.0,4.0,1.0
"EDISON GAS SYSTEM, CITY OF",4250,Municipal Owned,GA,23.7,40.0,10,0.0,0.0,0.0,0.0,10.5,0.0,10.0,0.0,0.0,3.2,0.0
EDINBURG GAS SYSTEM,4240,Municipal Owned,IL,8.76,60.0,7,0.0,0.0,0.0,7.56,0.0,0.0,0.76,0.0,0.0,0.44,0.0
"EATONTON, CITY OF",4200,Municipal Owned,GA,141.35,8.0,0,111.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.22,21.16,0.38
EASTON UTILITIES COMMISSION,4190,Municipal Owned,MD,102.5,22.0,5,0.0,0.0,0.0,0.0,4.0,7.0,8.0,26.0,48.0,9.0,0.5
EASTERN NEW MEXICO NATURAL GAS ASSOCIATION,4120,Cooperative,NM,188.3,50.0,130,0.0,0.0,0.0,0.0,121.49,60.0,0.0,0.0,0.0,2.0,4.81
DOMINION ENERGY OHIO,4060,Investor Owned,OH,19803.14,45.0,9093,78.52,1682.19,655.31,2901.3,4638.85,1617.45,1674.71,2462.03,1659.22,2273.65,159.91
EAST CENTRAL OKLAHOMA GAS AUTH,4040,Municipal Owned,OK,36.79,49.0,25,0.7,0.0,0.0,0.0,25.2,0.0,10.89,0.0,0.0,0.0,0.0
E M W GAS ASSOCIATION,4005,Municipal Owned,NM,642.076,33.0,42,0.0,0.0,0.0,0.0,0.0,280.0,90.0,170.0,53.5,48.0,0.53
DYERSBURG MUNICIPAL GAS DEPARTMENT,3660,Municipal Owned,TN,255.25,40.0,32,161.0,0.0,0.0,10.0,20.0,18.0,20.0,10.0,11.0,4.5,0.25
"DUPO GAS SYSTEM, VILLAGE OF",3630,Municipal Owned,IL,23.72,38.0,7,0.0,0.0,0.0,3.549,4.0,3.0,3.976,4.0,5.0,0.195,0.15
"DUNLAP GAS SYSTEM, CITY OF",3610,Municipal Owned,TN,133.4,37.0,50,0.0,0.0,0.0,0.0,50.0,1.0,18.0,46.0,16.5,1.9,0.0
DUNCAN RURAL SERVICE CORP,3605,Cooperative,AZ,55.5,32.0,0,0.0,0.0,0.0,0.0,0.0,0.0,41.7,9.3,3.9,0.3,0.3
"DUMAS, CITY OF",3600,Municipal Owned,TX,75.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0
CITY OF DULUTH PUBLIC WORKS & UTILITIES,3590,Municipal Owned,MN,554.6,31.0,47,0.5,0.0,0.0,14.9,15.7,115.0,193.5,68.6,74.9,65.4,6.1
"DUCK HILL GAS SYSTEM, TOWN OF",3580,Municipal Owned,MS,37.0,56.0,37,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
"DUBLIN, CITY OF",3560,Municipal Owned,GA,284.1,6.0,0,220.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,52.25,6.06
DRUMRIGHT GAS AUTH,3550,Municipal Owned,OK,62.0,25.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,1.0,1.0,0.0
DRAKESBORO NATURAL GAS CO,3538,Municipal Owned,KY,47.0,34.0,22,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,25.0,0.0,0.0
"DOUGLAS GAS DEPT, CITY OF",3510,Municipal Owned,GA,124.91,5.0,0,112.118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.792,0.0
"DORA GAS BOARD, TOWN OF",3490,Municipal Owned,AL,34.0,50.0,20,0.0,0.0,0.0,20.0,0.0,0.0,8.0,2.0,4.0,0.0,0.0
"DONALSONVILLE GAS SYSTEM, CITY OF",3480,Municipal Owned,GA,26.615,42.0,18,0.0,0.0,0.0,0.0,18.0,0.0,1.0,2.0,1.0,0.29,4.325
"DONALDSONVILLE, CITY OF",3470,Municipal Owned,LA,59.0,65.0,22,0.0,22.0,0.0,22.0,0.0,5.0,0.0,0.0,0.0,10.0,0.0
"DOERUN, CITY OF",3460,Municipal Owned,GA,11.0,32.0,5,0.0,0.0,0.0,0.0,5.22,0.0,0.0,1.0,1.38,3.4,0.0
"DIVERNON GAS DEPT, VILLAGE OF",3420,Municipal Owned,IL,24.0,53.0,21,0.0,0.0,9.0,3.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0
"DILLEY GAS SYSTEM, CITY OF",3410,Municipal Owned,TX,27.102,22.0,7,0.0,0.0,0.0,0.0,7.0,0.75,1.0,1.0,1.3,16.052,0.0
DEVALLS BLUFF GAS SYSTEM,3339,Municipal Owned,AR,16.0,36.0,0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0
DES ARC MUNICIPAL GAS CO,3330,Municipal Owned,AR,48.47,50.0,29,0.0,0.0,0.0,29.0,0.0,2.0,0.0,17.0,0.0,0.47,0.0
DEQUINCY GAS DEPARTMENT,3325,Municipal Owned,LA,57.0,46.0,38,0.0,0.0,0.0,0.0,38.0,2.0,0.0,17.0,0.0,0.0,0.0
DENVER CITY GAS SYSTEM,3310,Municipal Owned,TX,45.501,38.0,7,1.733,0.0,0.0,0.0,4.0,22.0,10.0,0.0,3.6,3.29,0.878
"DENISON GAS SYSTEMS, CITY OF",3297,Municipal Owned,KS,17.0,26.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0
"DENHAM SPRINGS GAS DEPT, CITY OF",3295,Municipal Owned,LA,193.25,5.0,0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.53,0.72
DEMING GAS SYSTEM,3280,Municipal Owned,NM,153.93,30.0,18,0.0,0.0,0.0,0.0,18.5,0.0,58.7,28.0,46.82,1.63,0.0
DELTA NATURAL GAS CO INC,3260,Privately Owned,KY,1906.374,26.0,93,309.879,0.0,0.0,0.404,82.118,75.38,311.252,650.805,257.498,199.259,19.779
DELMARVA POWER & LIGHT COMPANY,3240,Investor Owned,DE,2142.518,33.0,542,0.0,46.799,14.802,163.456,334.816,99.335,243.494,628.045,292.322,294.299,25.15
"DELCAMBRE GAS DEPT, TOWN OF",3220,Municipal Owned,LA,25.0,16.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0
"DEL RIO GAS SYSTEM, CITY OF",3210,Municipal Owned,TX,268.239,19.0,0,78.15,0.0,0.0,0.0,0.0,0.0,0.0,82.52,83.3,22.48,1.79
DEKALB - CHEROKEE COUNTIES GAS DISTRICT,3200,Municipal Owned,AL,807.45,27.0,143,0.0,0.0,0.0,60.0,81.0,17.0,126.0,223.0,121.0,156.954,22.496
"DEFUNIAK SPRINGS NATURAL GAS SYSTEM, CITY OF",3190,Municipal Owned,FL,91.175,46.0,52,0.0,0.0,0.0,49.766,2.0,2.0,5.0,12.0,13.0,7.409,0.0
DECATUR COUNTY INDUSTRIAL AIRPARK,3188,Municipal Owned,GA,14.76,29.0,5,0.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,6.76,0.0
DECATUR UTILITIES - GAS DEPARTMENT,3183,Municipal Owned,AL,422.486,32.0,40,0.0,0.0,0.0,11.54,18.532,66.31,124.927,157.433,22.386,19.335,2.023
"DAWSON GAS DEPT, CITY OF",3160,Municipal Owned,GA,31.1,46.0,29,0.0,0.0,14.7,0.0,0.0,2.0,3.0,0.0,7.508,3.892,0.0
"DAPHNE UTILITY DEPT, CITY OF",3130,Municipal Owned,AL,247.0,22.0,19,17.0,0.0,0.0,16.0,3.0,5.0,18.0,42.0,120.0,23.0,3.0
"DANVILLE, CITY OF",3110,Municipal Owned,VA,336.37,20.0,27,201.04,0.0,0.0,16.17,10.6,5.41,1.88,0.34,24.62,72.95,3.36
DALTON WATER LIGHT & SINKING FUND COMMISSION,3090,Municipal Owned,GA,350.118,50.0,225,11.875,0.0,0.0,201.467,21.667,12.933,6.802,37.081,33.033,25.18,0.0
DAISETTA WATER & GAS DEPT,3070,Municipal Owned,TX,10.0,36.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
DAHLGREN GAS SYSTEM,3060,Municipal Owned,IL,12.0,38.0,8,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,3.0
DADEVILLE WATER SUPPPLY & GAS BOARD,3050,Municipal Owned,AL,59.0,47.0,29,0.0,0.0,0.0,29.0,0.0,0.0,17.0,8.0,3.0,2.0,0.0
D B H GAS CO,3010,Investor Owned,TX,16.38,42.0,10,0.0,0.0,0.0,0.0,10.27,0.81,0.0,0.0,5.0,0.3,0.0
"CUTHBERT GAS SYSTEM, CITY OF",2928,Municipal Owned,GA,30.76,48.0,24,0.0,0.0,0.0,0.0,24.0,0.0,0.0,5.0,0.0,1.76,0.0
"CUSHING, CITY OF",2915,Municipal Owned,TX,33.0,59.0,29,0.0,0.0,0.0,22.0,7.0,0.0,3.0,1.0,0.0,0.0,0.0
CULLMAN - JEFFERSON CO GAS DIST,2904,Municipal Owned,AL,986.153,18.0,0,313.178,0.0,0.0,0.0,0.0,0.0,0.0,331.0,171.0,161.19,9.786
"CROSSVILLE GAS SYSTEM, VILLAGE OF",2888,Municipal Owned,IL,14.68,64.0,13,0.0,0.0,0.0,13.68,0.0,1.0,0.0,0.0,0.0,0.0,0.0
CROCKETT PUBLIC UTIL DIST,2880,Municipal Owned,TN,55.0,6.0,0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,19.5,0.5
CRESCENT CITY NATURAL GAS,2872,Municipal Owned,FL,127.5,50.0,85,0.0,0.0,0.0,0.0,80.0,38.0,2.0,2.0,5.5,0.0,0.0
"COVINGTON MUNICIPAL GAS SYSTEM, CITY OF",2860,Municipal Owned,GA,335.71,43.0,178,0.0,0.0,0.0,136.96,38.6,21.0,11.0,25.9,81.4,18.98,1.87
"COVINGTON GAS DEPT, TOWN OF",2856,Municipal Owned,OK,6.0,36.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
"COVINGTON GAS DEPT, CITY OF",2853,Municipal Owned,TN,81.0,51.0,18,0.0,18.0,2.0,5.0,8.0,11.0,11.0,22.0,4.0,0.0,0.0
COTULLA MUNICIPAL GAS SYSTEM,2824,Municipal Owned,TX,43.25,49.0,37,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,4.0,2.0,0.0
"CORPUS CHRISTI, CITY OF - GAS DIV",2812,Municipal Owned,TX,1508.63,10.0,0,1281.638,0.0,0.0,0.0,0.0,1.0,3.938,10.0,80.0,126.508,5.546
"CORONA GAS SYSTEM, VILLAGE OF",2804,Municipal Owned,NM,15.215,55.0,15,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.215,0.0,0.0
CORNING NATURAL GAS CORP,2800,Investor Owned,NY,426.96,32.0,132,7.6,8.76,4.51,50.34,69.43,22.45,37.74,46.43,59.66,111.78,8.26
CORNING MUNICIPAL UTILITIES,2796,Municipal Owned,IA,24.0,48.0,20,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,3.0,1.0,0.0
CORN GAS DEPT,2792,Municipal Owned,OK,7.5,48.0,4,0.0,0.0,0.0,0.0,4.0,1.0,2.5,0.0,0.0,0.0,0.0
"CORINTH GAS DEPT, CITY OF",2788,Municipal Owned,MS,357.0,24.0,0,62.0,0.0,0.0,0.0,0.0,0.0,36.0,194.0,36.0,28.0,1.0
"CORDOVA, WATER WORKS & GAS BOARD FO THE CITY OF",2784,Municipal Owned,AL,16.1,6.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.1,0.0
"CORDELE GAS SYSTEM, CITY OF",2780,Municipal Owned,GA,123.83,20.0,0,94.67,0.0,0.0,0.0,0.0,0.0,0.0,18.0,7.0,3.03,1.04
"COPPER MARKET, INC",2778,Privately Owned,AZ,19.15,42.0,2,0.0,0.0,0.0,0.0,0.0,15.705,2.0,0.0,1.3,0.145,0.0
COPAN GAS CO,2776,Municipal Owned,OK,12.5,6.0,0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
COON RAPIDS MUNICIPAL UTILITIES,2768,Municipal Owned,IA,19.599,49.0,11,0.0,0.0,0.0,7.631,4.0,1.434,2.0,3.0,1.0,0.534,0.0
"COOKEVILLE GAS DEPT, CITY OF",2764,Municipal Owned,TN,380.28,32.0,86,0.0,0.0,0.0,82.65,3.22,1.74,35.57,151.3,79.27,24.75,1.78
CONSUMERS ENERGY CO,2748,Investor Owned,MI,28065.4,39.0,11669,96.803,538.776,404.721,2875.436,7577.394,2715.848,2256.557,5251.722,3270.899,2893.114,184.132
CONSUMERS GAS UTILITY CO,2736,Privately Owned,WV,508.0,47.0,88,34.0,81.0,7.0,14.0,50.0,72.0,141.0,66.0,26.0,17.0,0.0
CONSUMERS GAS CO,2728,Investor Owned,IL,222.63,36.0,45,0.0,0.0,0.0,0.0,33.17,82.39,32.94,29.82,15.94,25.79,2.58
CONSOLIDATED GAS UTILITY DISTRICTS OF GRANT PARISH,2712,Municipal Owned,LA,179.4,54.0,172,1.0,0.0,0.0,0.0,172.5,0.0,0.0,0.0,3.0,2.9,0.0
CONSOLIDATED EDISON CO OF NEW YORK,2704,Investor Owned,NY,4398.0,46.0,639,0.0,1217.0,96.0,203.0,203.0,277.0,341.0,566.0,530.0,901.0,64.0
CONNECTICUT NATURAL GAS CORP,2700,Investor Owned,CT,2204.0,41.0,612,0.0,272.0,18.0,177.0,366.0,221.0,242.0,293.0,270.0,318.0,27.0
SOUTH ALABAMA GAS DISTRICT,2688,Municipal Owned,AL,397.697,39.0,156,0.0,0.0,13.104,7.895,117.131,35.981,67.42,124.13,5.455,24.45,2.131
COMMUNITY NATURAL GAS INC,2676,Investor Owned,IN,437.76,27.0,85,0.0,0.0,0.0,0.0,82.25,22.27,69.26,109.15,23.84,118.66,12.33
NSTAR GAS COMPANY,2652,Investor Owned,MA,3307.0,40.0,724,0.0,415.0,30.0,188.0,425.0,343.0,490.0,418.0,433.0,508.0,58.0
"COMMERCE GAS SYSTEM, CITY OF",2644,Municipal Owned,GA,159.48,24.0,28,0.0,0.0,0.0,18.01,10.27,1.0,7.0,19.0,74.0,29.27,0.93
"COLUMBUS, CITY OF",2632,Municipal Owned,TX,41.07,39.0,4,0.0,0.0,0.0,0.0,0.0,29.63,6.0,1.0,1.0,3.34,0.1
COLUMBIA UTILITIES COMMISSION,2624,Municipal Owned,KY,62.4,15.0,0,31.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,11.0,9.1,3.3
"COLUMBIA, TOWN OF",2622,Municipal Owned,LA,15.0,46.0,2,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0
COLUMBIA GAS OF VIRGINIA INC,2604,Investor Owned,VA,6.5,28.0,0,2.7,0.0,0.0,0.0,0.0,0.0,0.9,2.9,0.0,0.0,0.0
COLUMBIA GAS OF VIRGINIA INC,2604,Investor Owned,VA,5387.9,24.0,412,1260.9,61.4,18.4,145.5,215.3,96.0,307.6,1412.8,1068.5,716.9,84.6
COLUMBIA GAS OF PENNSYLVANIA,2600,Investor Owned,PA,7696.4,33.0,1912,358.0,323.0,122.0,698.3,894.4,504.5,984.5,1023.8,1083.5,1544.9,159.5
COLUMBIA GAS OF OHIO INC,2596,Investor Owned,OH,20305.7,27.0,2254,5618.2,6.6,15.0,261.1,1716.8,1645.8,2414.1,2921.7,2290.5,3140.8,275.1
COLUMBIA GAS OF MARYLAND INC,2588,Investor Owned,MD,662.2,31.0,146,1.1,16.6,9.3,39.8,79.4,57.8,99.1,113.3,101.6,122.2,22.0
COLUMBIA GAS OF KENTUCKY INC,2585,Investor Owned,KY,2615.5,38.0,881,102.4,72.4,40.5,271.0,497.8,209.7,369.3,469.4,268.3,277.4,37.3
"COLQUITT GAS SYSTEM, CITY OF",2572,Municipal Owned,GA,18.765,43.0,11,0.0,0.0,0.0,0.0,11.645,0.0,0.0,6.0,1.0,0.12,0.0
"COLORADO SPRINGS, CITY OF",2568,Municipal Owned,CO,2659.7,29.0,398,26.151,0.068,3.017,19.547,310.654,414.018,484.307,435.18,570.795,341.103,54.861
COLLINWOOD GAS DEPT,2556,Municipal Owned,TN,20.0,43.0,11,0.0,0.0,0.0,0.0,11.0,0.0,4.0,4.0,0.0,1.0,0.0
"COLFAX GAS DEPT, TOWN OF",2548,Municipal Owned,LA,46.0,55.0,36,0.0,0.0,0.0,31.0,5.2,0.0,0.0,5.0,4.8,0.0,0.0
"COCHRAN GAS SYSTEM, CITY OF",2536,Municipal Owned,GA,50.38,45.0,29,0.0,0.0,0.0,13.07,15.44,3.4,2.05,8.36,6.65,0.88,0.53
COBDEN MUNICIPAL GAS SYSTEM,2532,Municipal Owned,IL,14.0,55.0,13,0.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0
"COALINGA, CITY OF",2524,Municipal Owned,CA,43.1,37.0,10,11.0,0.0,2.0,4.0,2.0,3.0,5.0,10.5,5.5,0.0,0.0
CLINTON - NEWBERRY NATURAL GAS AUTH,2512,Municipal Owned,SC,778.0,38.0,265,0.0,0.0,0.0,184.0,62.0,129.0,136.0,61.0,67.0,132.0,7.0
"CLINTON GAS SYSTEM, CITY OF",2508,Municipal Owned,KY,26.0,56.0,26,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0
"CLINTON, TOWN OF - GAS UTIL DIST #2, E FELICIANA",2500,Municipal Owned,LA,30.18,63.0,28,0.0,0.0,0.0,28.067,0.0,0.0,1.85,0.0,0.0,0.263,0.0
CLEVELAND GAS DEPT,2492,Municipal Owned,OK,39.0,0.0,0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLEARWATER GAS SYSTEM,2488,Municipal Owned,FL,1047.1,33.0,232,0.0,63.0,54.0,54.0,59.0,78.0,116.0,215.0,185.0,199.6,23.5
CLEARFIELD MUNICIPAL GAS SYSTEM,2480,Municipal Owned,IA,10.0,56.0,10,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
CLAYTON GAS SYSTEM,2476,Municipal Owned,LA,12.0,56.0,12,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
"CLAY NATURAL GAS SYSTEM, CITY OF",2472,Municipal Owned,KY,24.0,68.0,40,0.0,0.0,20.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0
VILLAGE OF CLAY CITY,2468,Municipal Owned,IL,21.0,52.0,18,0.0,0.0,0.0,0.0,18.0,0.0,2.0,1.0,0.0,0.0,0.0
CLAIBORNE NATURAL GAS INC,2465,Privately Owned,MS,26.0,56.0,26,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0
"CLAXTON GAS DEPT, CITY OF",2464,Municipal Owned,GA,100.44,37.0,33,0.0,0.0,0.0,0.0,30.9,14.23,19.0,15.0,19.41,1.9,0.0
CLARKSVILLE GAS & WATER DEPT,2460,Municipal Owned,TN,865.0,28.0,139,0.0,0.0,0.0,81.0,54.0,27.0,129.0,229.0,250.0,89.0,6.0
